2959,MoxieLi, @tinkerneI im not blaming all, you're clearly diff but if you check replies to my Duterte tweets,notice several of u attack me each time,,,,,
2960,michelliciousm, Lol. Duterte reminds me of how I answer an essay question when I don't really know what the question's about.,,,,,,,
2961,staystonedNICOY, But then, I know the fact that UP students are all smart ass kids. Trying to defend their point of view. And I am also a duterte supporter.,,,,,,
2962,atty_aguilar," Walang pinagkaiba ang mga Marcos at Duterte supporters:""""Duterte Parin!""""""""Deh"," Marcos pa rin!""""Nakakainis po kayo.",,,,,,
2963,fatjoshuame, Kahit sabihin pa nila na si Duterte ang pagasa ng pinas kung di naman kayo magmamature sa pagiisip wala ring kwenta ang pinaglalaban nyo,,,,,,,
2964,cldnchls, Saying this now: I am a Duterte supporter, but as a friend of Stephen Villena, I am discouraging everyone from cyber bullying.,,,,,
2965,slaaaayNGEL, OA fans ni Duterte. Yes, fans. Kasi parang mga bata.,,,,,,
2966,dracophilic, To all supporters of Duterte, antagonizing everybody who expresses discomfort towards him doesn't win more votes. It only proves blind faith,,,,,,
2967,sheewawee, Sorry ha, nahurt namin feelings ni Duterte. Ikumusta mo nalang kami sa mga human rights violation natin dyaaaan,,,,,,
2968,JoiiiLee, Mayor Duterte para sa Presidente <ed><U+00A0><U+00BD><ed><U+00B1><U+008A> https://t.co/Jkzvb54XkS,,,,,,,
2969,cebuanoblog, Hahahaha.. !!! Yan ang mangyari kay Digong sa May 9... Bagsak..!! Hahahaha.. Dami mag bigti na alipures..!!!... https://t.co/Gocu1x5NxN,,,,,,,
2970,chxngeofheart, Duterte: *admits that he has multiple girlfriends*people: WOO I LAB YOU DU30!!  https://t.co/szUQlDBtxS,,,,,,,
2971,MoxieLi, @tinkerneI thanks for that.But that account is a Duterte supporter,she says so herself, again not the 1st time she defended him by attacking,,,,,
2972,fallenfangirl," @inahreads kahit na """"""""binastos"""""""" nung student si duterte", he doesn't deserve death threats? pinagsabihan lang na maging straighforward,,,,,,
2973,francismagsajo," Mas maaalala yung """"pambabastos"""" issue kesa sa issue na gustong ipaglaban ni Duterte. Duterte supporters (not the shitty ones)", asan kayo?,,,,,,
2974,AkoAugustus, Wala ko nagparehistro kay abi nakog dili mudagan si Duterte. Damn. Ka sayang sa isa ka boto hay,,,,,,,
2975,_CygneOnday, @pldrnmrtnz i mean hey, why would the country let RoDickhead Duterte run for president? this is not fucking 1965,,,,,,
2976,patriciaviray, Duterte camp: Take the moral high groundTigilan na po yung pambubully sa UPLB student please. #PiliPinas2016  https://t.co/rLs88tApHH,,,,,,,
2977,theandrianmea, Bakit kasi parang feeling nila diyos si Duterte?,,,,,,,
2978,doodle_Y," tignan niyo nagawa ni Duterte sainyo :&lt; tinuruan pa kayong mag cyberbully &gt;&lt;""""",,,,,,,
2979,cocoy, This, ladies and gentlemen, is the kind of leadership Duterte inspires. Violence. Death.  https://t.co/6iF5ZrOomm,,,,,
2980,cldnchls, Don't generalize Duterte supporters. Please. Oo, may mga pasaway talagang supporters, pero bawat kandidato may mga ganun.,,,,,
2981,lawvoisier, Sobrang hinihintay ko statement ni Duterte about these OBSESSIVE FANS niya. Jusko. Kung matino siya, He'll stop all of these.,,,,,,
2982,martsxmendoza, Hindi talaga ako patola eh pero nakakaurat yung fans ni Duterte na ang babaw ng argument.,,,,,,,
2983,shaiyunque, @iamtseriann_ @Kuya_duterte @PatamaPost Puro ulo e. Hahahahahaja,,,,,,,
2984,Howdy_Jed, A frank question towards voters: is Duterte an attractive candidate because of his platform, or because of entertainment value?,,,,,,
2985,CidManalo, @desiree2ne1 The UPLB student is asking where Mayor Duterte is planning to get the funds (the rationale, resources) which are fundamental...,,,,,,
2986,Watdahel_Marcel," : """"Bastos! Hambog porke't taga-UP!""""*Duterte flips the finger and says 'tangina' on numerous occasions.*""""Don't take him literally kasi.""""",,,,,,,
2987,fatjoshuame, Like what happened nung nagdisagree lang si Gab Valenciano sa views ni Duterte may nagsesend na ng death threats lol so immature,,,,,,,
2988,kaisrert, duterte - wag yonpoe - wag yonmiriam - wag yonbinay - wag yonroxas - wag yonsiya sige tangina wag na magpresidente rally na lang tayo,,,,,,,
2989,jemarijavier, @athenabeatriz lugar kung saan mayor si duterte <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BD><ed><U+00B1><U+0087> https://t.co/G3MekyVF07,,,,,,,
2990,DOUGyystyle, maka 'Justin Bieber-level' tong si Duterte. Isang comment galing sa isang estudyante beastmode na mga fans <U+2764><U+2764><U+2764>,,,,,,,
2991,iamtseriann_, @shaiyunque @Kuya_duterte @PatamaPost HAHAHAHAHAHAHAHAHA GAGO,,,,,,,
2992,cebuanoblog, Hahahaha.. !!! Yan ang mangyari kay Digong sa May 9... Bagsak..!! Hahahaha.. Dami mag bigti na alipures..!!!... https://t.co/EvrltxvLjl,,,,,,,
2993,slxye_r, ung nagsipag ka the whole day tas bibirahan ka ng TAMAD kase di ka nakabili ng kinginang coke sa tindahan. pakibaril nga ako duterte.,,,,,,,
2994,Iskamil, Discourage critical thinking and accept Duterte's utak-pulbura-method-of-discipline? No thanks =))),,,,,,,
2995,Dontifex, Cayetano slayed every question that was thrown at him at Bandila interview.Something that his running mate, Duterte, is yet to achieve.,,,,,
2996,jacjimeno, A vote for Duterte in May is a vote to embolden these stupid people. Gosh. Sakit sa bangs.,,,,,,,
2997,jiggsalesna, pero dem duterte is right,,,,,,,
2998,JuicesipEhim, @theprincessdeee si Duterte wala man gani niya ge bastos ang studyante, ang mga tao na nuon nagbastos <ed><U+00A0><U+00BD><ed><U+00B8><U+0091> hahay mga fans baya,,,,,,
2999,jovelyn_n, Duterte, dumepensa laban sa mga estudyante ng UPLB https://t.co/R55aDKJUKx,,,,,,
3000,bienzpotoputo, Yung estudyanteng nangbara kay Duterte. &lt;3 lakas mo kong sino ka man. Hahaha,,,,,,,
3001,akosiNirica," @hazelTria nahunong lang xa katong ning ana na si duterte na """"yun pala gusto nyo"," eh di bomba na lang"""" napa """"thank u sir"""" gud xa ug ahat!",,,,,,
3002,shaiyunque, @iamtseriann_ @shaiyunque @Kuya_duterte @PatamaPost amphioxus. Hahahahahahahahahahahahaha,,,,,,,
3003,itsmekencol, Si duterte nga hindi nagmura," kayo pa kayang mga """"fans"""" lang. DONT ME",,,,,,
3004,lebigpandabear, You talk so much of the rudeness, and not as much as how hazy Duterte speaks of plans to shift the government to federalism.,,,,,,
3005,ShailaniHossain, Me1:knock2Me2:whos there?M1:the vowM2:the vow who?M1:the vow diba amu na sya ang lugar nga mayor si duterteKadlaw sa akong self hahaha,,,,,,,
3006,Plethoric30, After dcades lost @d hands of corrupt leaders &amp; Politicians. hu wil nt be elated &amp; xcited 2 voice out hope wen u hve Duterte as a cndidate.,,,,,,,
3007,yellfordanielle, I think Duterte was good. He doesn't give good answers in debates and forums, but he has Davao. Yet, his supporters are treating him like a-,,,,,
3008,iamtseriann_, @shaiyunque @Kuya_duterte @PatamaPost HAHAHAHAHAHAHAHAHA CLASS REPTILIA BIBEHHH!,,,,,,,
3009,kaisrert, kalma lang guys, baka naging busy sa kalokohan social media team ni duterte, nakalimutan nilang magparehistro,,,,,
3010,rosette_adel," Duterte camp asks supporters to take the """"moral high ground"""" in response to the UPLB forum issue. @PhilstarNews https://t.co/OSOawaIROQ",,,,,,,
3011,mrtnzncl, @Kuya_duterte natapos ko lahat ng tweets mo hahaha :D,,,,,,,
3012,_franzberyl, Kawawa yung taga UPLB pag nanalo si Duterte hahahaha.,,,,,,,
3013,jateskie, duterte is known for being straightforward and nasty sometimes but in that particular situation, he wasn't disrespectful at all,,,,,,
3014,4everlikearose, No to Duterte and his cyber bullies ganging on people with critical minds. #PiliPinas2016 #PiliPinas #Halalan2016   https://t.co/oWTEpqeZ3G,,,,,,,
3015,elemenzo, I will never understand someone who tolerates Duterte.,,,,,,,
3016,theVERmarcelo, @4Duterte @AE0913 @oponalex nonetheless, people are defending Duterte for hypocritical (and fallacious) reasons beyond valid arguments,,,,,,
3017,4Duterte, @LizEnjambreDuterte didn't inspire them bcoz he's not for opressionDer r jst some supporters that r so fervent, its getting d best of dem<ed><U+00A0><U+00BD><ed><U+00B8><U+008A>,,,,,,
3018,yellfordanielle, Was really thinking of voting for Duterte. But, wth, dinadamay niyo na ang UPLB.,,,,,
3019,yogiieebear, new lrp topic: fatalism of filipinos on so-called duterte's cult,,,,,,,
3020,zenszei, Duterte himself ought to nip that wrong behavior (making an FB page for that equally unmannered student) in the bud. https://t.co/YuWjWJOOLr,,,,,,,
3021,shaiyunque, @iamtseriann_ @Kuya_duterte @PatamaPost anaconda walk. Hahahahahahahaha. Muka syang ahas. XD,,,,,,,
3022,suigeneris_05, Grace Poe is a demagogue.Duterte is a fascist.Santiago is a rabble-rouser.Binay is a crooked.Roxas is the ideal Leader.#PiliPinas,,,,,,,
3023,tinkerneI, @MoxieLi @4everlikearose @mgvtrb hey girl there are 4more candidates.. Not only duterte. And they have supporters too...maybe,,,,,,,
3024,owenvejerano, @McSestoso bara pa kay duterte hahaha,,,,,,,
3025,plsburydoughboy, I have no opinion on the recent bullying Duterte fans have been doing to everyone else. Their actions pretty much speak for themselves,,,,,,,
3026,fatjoshuame, Mas malala pa yung ginagawa ng mga supporters ni Duterte sa UPLB student kesa sa pagbastos ng student kay Duterte....how sad,,,,,,,
3027,JustKitSab, Tanong lang kung hindi si duterte or miriam sino iboboto niyo? Dami niyo kasing reklamo e <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> sino ba talaga?,,,,,,,
3028,annefevidal, Yung issue about sa UPLB student and Mayor Duterte.. I think di naman siya bastos. Yes mali use of words niya. Pero tanong lang naman yun,,,,,,,
3029,NicoooleG16, Grabe naman yung UP student na nambastos kay Mayor Duterte. <ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+0092>,,,,,,,
3030,kimtappy, O m g sobrang intense na po. My Facebook timeline be like DUTERTE, DUTERTE, UPLB, BASTOS, RIP STEPHEN, DUTERTE, PUTANGINA, UPLB.
3031,nikkitopac, 'Di ko nakukuha yung pinaglalaban nung UP student na nagtanong kay Duterte. Ok lang na mejo disrespectful siya kung matindi punto niya eh.,,,,,,,
3032,jzmrz, Ingat ingat sa paghiling na mapatay yung UPLB student. Baka ipapatay talaga siya ng mga kalaban ni Duterte. #DuterteVisitsUPLB,,,,,,,
3033,iamtseriann_, @shaiyunque @Kuya_duterte @PatamaPost Hahahahahahaha tsunami walk,,,,,,,
3034,heather_uy, @KATharsisGalore @heather_uy @mijuju18 usually naglalabas ka ng Duterte feels lol,,,,,,,
3035,samanthabendero, duterte ftw  https://t.co/TdLFV2boHQ,,,,,,,
3036,TheKejOfGlory, BIRDS OF THE SAME FEATHER sumakto pa sa Duterte issue https://t.co/o8pQP3kuiC,,,,,,,
3037,bercasio_alen, Chill lang si pareng Duterte kahit nagbibida-bida si Totoy Bibo. <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>,,,,,,,
3038,KissMahAbs, @jaredlacaran punyeta ang hassle naman nito bat pa ksi tumakbo si Duterte,,,,,,,
3039,DeeMath130," I get that he disrespected Mayor Duterte but is it right to bully him? Is it right to make a fb page entitled """"RIP *insert his name*?",,,,,,,
3040,iammajadera, Where can I see that Duterte and UPLB rude student? Link please...,,,,,,,
3041,_androphobia, Sorry Sir Bob, pero daw di ko gid maboto si Duterte. Hahahahaha.,,,,,,
3042,4Duterte, @AE0913 @oponalex @theVERmarcelohttps://t.co/hOnvgnCVuEIf not d same, this is more unpleasant,,,,,,
3043,hey_yunoe, Woah. My newsfeed is full of that UPLB student 'rudely' asking Mayor Duterte question/s. Havent watched the full Q/A yet so imma <ed><U+00A0><U+00BD><ed><U+00B8><U+0090> muna.,,,,,,,
3044,tinkerneI, I step down to talk to u.But your mind is set that all duterte supporters are rude. Now you think before you tweet. https://t.co/ivKDtaLAvp,,,,,,,
3045,ErikaCorazonn, Its more than a tragedy story that the supporters of Duterte had shown a more of a rabid shameless act in response to the faulty isko.,,,,,,,
3046,shaiyunque, @Kuya_duterte @PatamaPost @iamtseriann_ if you know what I mean. HAHAHAHAHAHAHAHAHAHAHA,,,,,,,
3047,JuanPinoy123456, @MartinC72405257 DUTERTE IS THE ONE!!!,,,,,,,
3048,fatjoshuame, Lol most of the time Duterte fanatics are the problem hindi si Duterte mismo,,,,,,,
3049,LeighDianne98, Ang tupad ko gina sa jeep, daw si Duterte.,,,,,,
3050,ManilaForADay, Duterte, dumepensa laban sa mga estudyante ng UPLB https://t.co/7eL6AOiulV #culture,,,,,,
3051,arveen11, Bashing Duterte = Blasphemy??,,,,,,,
3052,belligerentmiss, @annejariol and then what, ipapatay kong Duterte? or sa iyang die-hard fans who looks at him as if he's some kind of God? jk. *zips mouth*,,,,,,
3053,pulbora, Kaya importanteng nasagot ni Duterte yung tanong sa budget allocation ng edukasyon kasi sobrang daming kailangang kumuha ng PHILO1 at SPCM1.,,,,,,,
3054,nicoleannp_, Hay. This Duterte issue is making me sad. Ganun na ba kahopeless,,,,,,,
3055,4everlikearose, No to Duterte and his cyber bullies! #PiliPinas2016 #PiliPinas #Halalan2016   https://t.co/yuT9whHMg2,,,,,,,
3056,BexSnoww, Si Duterte ang Donald Trump ng Pinas. Ang pagkakaiba lang, sa Pinas, sinusuportahan pa siya. Sasabog na talaga ang Pilipinas,,,,,
3057,amutangennady, I watched the video. Duterte is still talking when he cut him off. So yes he is rude at the UPLB forum.,,,,,,,
3058,bemtotski, Kapag tinabla si Duterte, binayaran agad ni Mar Roxas? Ganun ba yun?,,,,,,
3059,maecolina, Controversial DELETED DUTERTE INTERVIEW VIDEO (Watch it!) du30 https://t.co/nO0Z1d6Vu8 via @YouTube#Duterte #Duterte2016,,,,,,,
3060,yellfordanielle," Alam mo ba ang mga pinagsasabi mo? Sobrang contrasting ng mga statements mo. """"Gago!"""" (Duterte", since birth). Ipasa mo muna ang UPCAT -,,,,,,
3061,TornsCurso, Gusto ko makita headline sang duterte and uplb thing na ni,,,,,,,
3062,legallytanned, Not cool, kids. Not cool. Also, gusto ko yung may proper distinction between rabid and legit Duterte supporters lol https://t.co/hVs0HoNcfH,,,,,
3063,hazellobres, mga mars, weekly may new set of kabastusan na lumalabas sa bibig ni duterte tas dinedefend niyo pa sya, halos sambahin niyo pa--,,,,,
3064,Plethoric30, Duterte supporters r ppol tired of corruption &amp; promises of politicians. Our fervor is fueled by our intense desire 4 a real change. #hope,,,,,,,
3065,tonyocruz," Duterte spokesman calls on supporters to """"exercise civility"""": Fight the system", not fellow Filipinos https://t.co/LKNwLpFcVU,,,,,,
3066,ABSCBNNewsLife, Duterte, dumepensa laban sa mga estudyante ng UPLB https://t.co/hqnZlkX6jQ,,,,,,
3067,dumidyeypee, @heidenaguit @Lawyer_Punk Owww. He should have at least apologized to Mayor Duterte in that case.,,,,,,,
3068,twit2millions, @allenponsiii sana cool lang rin sya gaya ni duterte,kaya nasabihan syang arogante etc.,,,,,,
3069,frozen_flares, And alas, it has started. all because nagmamadali si kuyang tiga-LB, na parang galit kay duterte. WAHAHAHA,,,,,
3070,zenszei, Saw a pic that showed Duterte being calm while relentlessly questioned at UP, and Roxas easily 'pikon' while questioned about tough issues.,,,,,,
3071,jaigavs, Nagkamali si koya pero hindi nman dapat icondemn sya na parang napakalilinis nyo potek! Peace and order ang primary plataform ni duterte,,,,,,,
3072,marjiepaja_, @VenMallare KAYANON PARA KAY DUTERTE<ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,,,,,,,
3073,belligerentmiss, how i see the issue about the alleged arrogance of the UPLB student towards Duterte: reality check vs. weak promises. THINK ABOUT IT.,,,,,,,
3074,abdelicious_18, Looya niya oi, Siya pa ang naaccuse sa pambabastos kay Duterte. https://t.co/3P1FGhyceM,,,,,,
3075,ShineengEmerald, OMG never knew it would lead to this,grabe maka-cyberbully tong ibang supporters ni Duterte.,,,,,,
3076,tinkerneI, @MoxieLi I feel you. But the said acct is not from us. But IF its from duterte's supporters we're very sorry,,,,,,,
3077,jeweltomolin_, ppl: kamusta accounting? kaya pa ba?me: *in duterte's supporters voice*BASTOS, AROGANTE, WALANG MODO,,,,,
3078,iamarjay_cruz, @ranniefern yung kay binay kasi pinatapos pero yung point ni binay sobrang off yung kay duterte di pa tapos kinokontra na,,,,,,,
3079,cldnchls, Seriously," bakit Duterte supporters ang maraming bashers online? Dahil """"maingay"""" sila? Dahil all-out sila mangampanya?",,,,,,
3080,jzmrz, Is it me or something is off w/ the UPLB USC chairperson's efforts solely to clear his name and save his ass from the angry Duterte mob?,,,,,,,
3081,CJ_Chanco, The Trump-ian parallels are unnerving. Duterte on governance: You have to be ﾑlikeﾒ a dictator via @rapplerdotcom https://t.co/9VCRRZGqqi,,,,,,,
3082,mikkan_16, So since there are many accounts of Duterte being rude should he also be disqualified for running for presidency? Hahaha! :)) Lol.,,,,,,,
3083,CidManalo, And to be honest, sobrang paikot-ikot magsalita sa Duterte sa lahat ng forum na narinig ko siya, good thing someone stood up and pointed it.,,,,,
3084,racheldevera, Education in Davao has always been a priority, alongside defense.. Why force that one should be compromised over the other? #UPLB #Duterte,,,,,,
3085,RDmontevirgen, Sabihin na nating medyo harsh the way he spoke to Mayor Duterte, but no one is deserving to be cyber bullied!,,,,,,
