hzlgil,"@joshuacalasanz - na hindi sumusunod sa batas, at nakakatawa na sila pa mismong di pumapansin sa batas ang may gustong umupo si duterte -"
JaninePineda28,Hindi corrupt si Duterte. Kaya ang inissue sakanya is yung pangdefense. At least nagamit yung pondo para sa ikauunlad ng Davao.
SUPERHAYMENUDO,"I mean di niyo naman kilala si Duterte eh. <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>
Tumira muna kayo dito sa Davao bago niyo sabihing kulang siya sa GMRC. <ed><U+00A0><U+00BD><ed><U+00B8><U+0088>"
chickenjoey_,Dapat may public apology mula sa campaign team ni Duterte at mula sa @rapplerdotcom. Nakakadismaya kayo.
hzlgil,"@joshuacalasanz kung kaya man ibalik ni duterte ang takot sa batas, it's for all the wrong reasons. kayong mga gustong iboto siya ang -"
kreasa_,lahat ng mag stand up against duterte ay binayaran ni mar roxas? dami palang time ni mar <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
imtracypineda,@YoursNoMore Si Duterte na lang. Paano ba kasi icompensate ang education sa defense hahaha chos
jubizbalbasantz,Bakit wrong grammar lagi karamihan ng Duterte fans HAHA
DaveGuilas,"But Duterte supporters crying out for GMRC against UPLB kid yet they bashed and even threatened him? Hey pot, meet kettle lol"
eabaguioro,Mga #Dutertards talaga... tsk tsk tsk.  This is a demonstration of the kind of DIE HARD FOLLOWERS #Duterte has! https://t.co/JBNzoYIhki
hermanophilip,"The dangers lurking if Duterte wins, as evidenced by the recent bullying of a student from UPLB, doesn't solely... https://t.co/39EWvImsmd"
AppleJayee,"No one deserves to die because of that UPLB ish. Duterte means no harm, hinayaan nya na nga lang daw."
MoxieLi,@zheyrhumbee @4everlikearose @mgvtrb crazy that many have that twisted reasoning. If you dont vote duterte u must support criminals?! Huh?!
mahadera__,"""If you are not lifting a finger to stop corruption, you are really oppressing the people."" - Mayor Rodrigo Duterte"
karlailovino,"Di ako fan ni Duterte at di ko nilalahat UP students. Kuya na taga-UPLB, ayaw mo kay Duterte pero di pa tapos magsalita, ininterrupt mo na?"
wineila,And so our #Duterte is such a cool president soon to be. #VoteDuterteCayetano
graduatingk10,"rappler just screwed up and duterte fans just rushed in by ""supporting"" du30 in something thatnwas actually... nothing"
FaderogayaRyan,https://t.co/f3fZlDLffT
crcmarquezmd,Anong tawag sa mga dumedepensa sa #UPLBboyinterrupticus and talked against #Duterte? Mukhang trolls din! Lahat... https://t.co/OGH5zqzEa8
4Duterte,"@LizEnjambre
Duterte explained it w/ d rubber band effect during his forum in UPLB."
claaarkyboy,Hindi ako duterte pero kupal talaga ung stephen hahaha last na lol
graduatingk10,"I dont think Duterte even got offended. masoffensive naman siya talaga sa iba eh. kayang kaya nya yung question, it was no big deal actually"
hzlgil,"@joshuacalasanz bakit, si duterte ba sumusunod din sa tao sa pagpatay niya sakanila? funny yon. tas sabi mo, ""oo yes she's a nice person -"
wineila,Our #Duterte doesn't deserved such treatment but he understands you. Your intelligence I think is down at your feet and not in your head.
MaryStellaaaaa,I will stop smoking if Duterte will be our next President. SWEARRRR TO GOD
SUPERHAYMENUDO,@fckyeahkimchiu dili diay ka ganahan ni Duterte ?
callmemau_,@kiannaarj lakwa here pls. Habang di pa kami tina-target ni duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
PhamNguyenly,Plane had 'Mar's mark' ﾖ Duterte - Manila Bulletin https://t.co/QOW7KEl69H
rzhlonggo,"DUTERTE, now or never"
juanjosekyo,Duterte vs. UP is highly on trend
annaswift13,"@morsecodedotdot going back to your argument, why so worried if i'm worried about ppl voting for duterte? Hmmm"
AppleJayee,I am 100% sure hindi supporter ni Duterte ang naggawa ng page nyang RIP name of student na yan. Bato bato sa langit ang tamaan wag magagalit
fckyeahkimchiu,How fucking sensationalized is this issue with the UPLB student though? People seem to really love kissing Duterte's ass.
mara_elize,"(not related to the Duterte UPLB issue pero UP din)

ANO BA. S/he's just giving her opinion. Ang kitid talaga ng utak niyo!!!"
alterjj,@secretjakol mas malawak na pag-unawa sa parte ng mga Duterte fans na nagpapadala ng death threats sa estudyanteng yun at sa kanyang pamilya
wineila,"To that UPLB student, Stephen Villena, lucky that it was our #Duterte you've faced. If it was other candidate you could have been thrown."
arpeelazaro,Syempre late na sinabi ng kampo ni duterte yung be civil ek ek line nila. Their actions have spoken more than we... https://t.co/tHRdqshk7a
MoxieLi,"This from a Duterte supporter. A welcome, nicer comment. Here's to more civilized convos #PHVote #notoviolence https://t.co/a3xwe2qBb0"
dzIQ990,"UPLB student binatikos ng Duterte supporters, Duterte camp nanawagan ng hinahon  https://t.co/UveQyJTQkN | @jay_dones"
Otaku_West,"#Otaku Duterte, Cayetano dance to K-pop music in Araw ng Davao celebration - CNN Philippines: CNN PhilippinesD... https://t.co/Ou8Dja3bg7"
nerowattz,Duterte to rivals: Waive secrecy on bank accounts https://t.co/fEUqXelLar https://t.co/2EluyzWsVR
davidhenryIII,@ernaniincomio May sense naman pagiging bastos ni duterte andami kaya ang galang galang akala mo ANGHEL pero kurakot naman hahaha.
MaCabreOnline,Duterte has asked his supporters to stop the bullying. Has Roxas asked his supporters to stop using government resources in campaigning?
AppleJayee,"Si Mayor Duterte man ang nabastos but you see, pwedeng pakana un ng kalaban to drag Mayor down, since isa sya sa mga malakas na candidates"
samolplsno,"duterte doesnt even need PR his followers are so dumb he can do anything he wants and theyll be like ""davao davao """
yogeemann,"Duterte logic: If mahirap ang tanong mag-mema na lang.

UPstudents be like ""No bitch you don'tdo that.""

Lol"
nhakiebae,Kesa naman mag-drugs ako kagaya mo. HAHAHAHA Concert nalang ppuntahan ko. Mbaril ka sana ni Duterte. hahahahhah
Duterte24x7,"Duterte to supporters: Be civil, intelligent, decent, compassionate | https://t.co/718iOVjcVn #PHVoteDuterte"
MarkMaraviles,"Turtle net wtf ! 0.15 takte ano to GoSurf!
 -_- nays wuuun pag nanalo.si duterte ggwp.kayong pldt"
jace_rnMD,My Timeline: Duterte. UPLB. RSA. Wedding feeds of UP PGH friends. Partake. Budget Campaign.
mahadera__,watching mayor duterte's interview in uplb. wow as in wow
mvpjanne,That was from a Duterte supporter btw
iamjohndenbert,Its fucking scary how some of Duterte supporters act like that of Trump supporters.
nakilalawrence,"Duterte to supporters: Be civil, intelligent, decent, compassionate via @rapplerdotcom https://t.co/1pPlZQ25YL"
Fitzger80466537,I added a video to a @YouTube playlist https://t.co/NsEX6UdXc1 SINGER DIN PALA SI MAYOR RODY DUTERTE!
Fitzger80466537,I added a video to a @YouTube playlist https://t.co/NsEX6Uvy3z SINGER DIN PALA SI MAYOR RODY DUTERTE!
rakoineza,Ako pro duterte ako. Pero yung ibang pro duterte jan OA kayo mag react.
aresGutierrez,Duterte camp calls on supporters to exercise civility and decency https://t.co/oGN7bsD3by via @gmanews
joshuacalasanz,@hzlgil I asked why people should vote for miriam not why they shouldnt vote for duterte
marcougoy,"Tangina laugh trip talaga yung mga Duterte fans. Haha

Mas-natatawa ako sa kanila kesa sa idol nila, eh yung idol nila katawa-tawa na."
edbertmarcel,"@CatesBeltran well sa totoo lang, he was being polite pa nga, nagmukha lang bastos. bago yung tanong, gusto nang umuwi ni duterte, pero yung"
hzlgil,"@joshuacalasanz - choices/morals, bakit, suportado ka ba sa pambababae ni duterte, eh di ka nga naniniwala sa polyamory? you can support -"
JimLibiran,"Mabait na tao si Duterte, pero nakakatakot ang mga supporters nya. Ayoko bigyan ng kapangyarihan ang mga ganitong... https://t.co/DJokjbNxJK"
MagdalenangSawi,"Pag kay Binay, tustado.
Pag kay Duterte, bastos.

UPLB studs are just analyzing the presidential hopefuls tapos ginaganyan niyo bashers."
rakoineza,Kaya naman naging bastos yung bata kasi sa pagdeliver niya nung tanong kay duterte.
hzlgil,@joshuacalasanz - pilipino? sa tignin mo totoo yung pangako ni duterte na malulutas niya lahat ng problema ng pinas sa anim na buwan? -
alyssagmatias,I pity the kid na nambara kay Duterte. Lol. Hotseat ka ngayon.
paulobong,@paulobong Naging bastos siya kay duterte pero un pinaglalaban niya eh. Ikaw nga dami mo pinaglalaban pero di naman ikakaunlad ng buhay un.
hzlgil,"@joshuacalasanz oh bakit? sa tingin mo maaayos ni duterte lahat? hindi lang naman sa pamumuno yan, nasa mindset din ng mga pasaway na -"
nd_francisco,"The downfall of Duterte is on the hands of his ""supporters.""

Lecturing about GMRC, yet puro kagaguhan sa bata ang ginagawa."
iniesta_mpador,"""Why is it so difficult for Duterte supporters to understand that if he can take away others' rights, he can take away yours just as easily"""
ANJieriphic,"Kung sumagot sana si mayor Duterte ng diretso simula pa lang, 'di na sana kakailanganin ulitin ng student ang tanong https://t.co/d5fxDAZ8wC"
JD_H11,Wwd https://t.co/xsj9vLoNRY
musiclimax2013,"Duterte on agriculture 

DUTERTE PRESIDENCY VOWS
AVAILABLE, AFFORDABLE FOOD

By Manny Pi�ol

In a recent live... https://t.co/h2xyUjfjzQ"
seanaemannuelle,@VillenaStephen  helo po sir..curious lng ako..ikaw ba yong nagtatanong kay Duterte? Up student ka ba? hhmm friendly question :)
IanJDD,huhu please teach gmrc din kay duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>
gamergummybear,"Bisaya po si duterte, hindi tagalog. Mali na nga, pinaglaban pa. Subukan mong sagutin na parang palengkero ang tatay mo. #RespetoLang"
Watdahel_Marcel,": Now, if they can just do this everytime Duterte says something shocking or totally fucked up, which is almost always..."
MGBBaltazar,For which I understand why Duterte approached the question that way. I think the follow-ups impulsed by the student isn't necessary as well.
lewisxlane,@hoyMarian pinag artista na lang sana nila si Duterte lol
gringeeee,I am not a pro-duterte and I am from UP. But your statements that should try to defend are still silly. Because you waited for a long time?
jmrxcx,Never thought I'd live to see the day when scumbags like Trump and Duterte might have a shot at running a country.
hzlgil,"@jekoyd - sa kanila, kasi para sakanila, ""walang batas?"" ganun? sa tingin nila kaya nila mabuhay kung si duterte mamumuno?"
annaespiloy,@Dio_Elle kuyaw. Labad ako ulo kay naay niaway nako just because im worried ppl will vote for duterte
CocaConan,"Ultimately running a city is totally different from running a country. Yep, this goes to both Binay and Duterte."
hzlgil,"@jekoyd - getting away with the improper things that they do, simpleng jaywalking palang or bad driving, pero gusto nila umupo si duterte? -"
rizzatweets,Please don't compare Lolo Bernie Sanders to Duterte. Lolo Bernie is incomparable. <ed><U+00A0><U+00BD><ed><U+00BA><U+0080>
CindyHarvard,Even non-INC people r banning ABS-CBN for bein so biased against Duterte n other matters. Tsk #ALDUBSusiNgMansyon https://t.co/lDPsems45p
tiufujikawa,The UPLB Duterte forum question is what happens when you don't read the assigned readings before coming to class. #ReadingIsFundamental
resnulliusssss,Duterte fantards. False idolatry. Is this what we've really become now?
MGBBaltazar,"However, I think the question thrown by the student to Duterte's little bit directive and honestly, I don't find the sense in it."
crudannliz,UPLB students to Duterte: Give us direct answers https://t.co/O875HNCLax
kennethikos,"trump: i'll get you the best deal

duterte: we'll kill the criminals - not the people who kill them though outside of the law. they're cool."
llacbl,https://t.co/kEWrhj4QOZ
MrLeoJr,"Kailangan talagang Ipriority and Education lalo na sa Student na ito (y) &gt;_&lt;

Nice Mayor Duterte (Y) https://t.co/OcXlWmX4EU"
4Duterte,"@RaiRaiWasHere
of DVO
Not a lot of politicians get dat kind of love <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>
Btw, here's wat 'father' teaches his kids (2)
https://t.co/SGX6dfaJjT"
obknoxx,Best bet si Miriam Santiago kaso baka malapit na matigok. Okay naman din ai Duterte kaso parang tanga lang minsan sumagot.
MGBBaltazar,"That, I think, is a very wrong and rude action of Duterte's supporters."
TrishasPlanet,One of the things that I disagree with Mayor Duterte is having a 1AM curfew.
thelastERVINder,Stephen was just asking for a direct answer coz Duterte had little time and needed to go home. So yead i understand the situation now.
kimoftheworld,"Dear Duterte supporters hating / wanting to kill that UPLB student, you're not helping your candidate at all. Really."
fritzalleng,"I honestly believe that Duterte is a legitimate presidential candidate, but his supporters are only hurting his chances"
Queen_Barubal,Kaloka naman yung ibang supporter ni Duterte na kumekeme ng GMRC post/tweet. As if ang iba sa kanila eh hindi war freak sa Facebook. Ulul!!!
thelittleteapat,I'm a UP student/Duterte supporter. I feel bad bc they say UP students are arrogant and disrespectful and Duterte supporters are retards. :(
lewisxlane,@hoyMarian di ko sure. Pero nakakatawa lang na mas focused sila dun kesa sa fact na di rin nasagot ni Duterte yung tanong kaloka <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
MikkoKia,VIRAL VIDEO: Controversial DELETED Interview of Mayor Duterte. MUST WATCH! https://t.co/b5011cqGm7
annaswift13,@morsecodedotdot i am only a concerned citizen whose political views that are not aligned with duterte. Their votes will create a rippling
chiminylovato,"Ano @Senyora ganyan pala ang duterte supporters. Mana sayo. #PHVoteDuterte #PiliPinas2016 
#RoxasRobredo"
hzlgil,"@jekoyd -duterte yung ""paraan"" na yun."
dannylore,Wait lang.. Bakit kelangang bigyan ng death threats si kuya isko and his family? Puta mga radical duterte supporters. Emphasis on radical
hzlgil,"@jekoyd people want duterte because they want an easy way out, which is very normal for filipinos. pero hindi masosolusyonan mga problema-"
gmanewsonline,Duterte camp calls on supporters to exercise civility and decency https://t.co/IclI7JCmoG
GERGERryca,Lain lage to'g pamatasan ang nangbara kay Duterte
WillordCapulong,@XboxSupport Duterte camp calls on supporters to exercise civility and decency
ladlutero,"Di ko gets bakit pinipilit nila na kailangang intindihin yung actions ng supporters dahil ""nagawa nila yun out of love for Duterte"""
DIVAyneGrace,"When Duterte disrespects the Human Rights of accused criminals by promising to not give them a fair trial, people... https://t.co/KI2g0SQUqM"
yamiieknot,"Penge nmn link ng video
Ng ""duterte vs uplb-man"" na bastos

D ko p napapanood  thanks :)"
jmrxcx,Wala ng pag-asa si Duterte. Mas lalong walang pag-asa ang mga Dutertards.
hzlgil,"@justinfrancia people are so eager to fall for ""ph will be drug/criminal/crime free within 6 months if duterte wins"" like fucking how?? -"
MGBBaltazar,Watched the video and read a lot of posts about the said disrespectful behavior of an Isko during Duterte's open forum on UPLB.
shomaidiosa,Ayoko muna magFacebook. Nakakagago mga comment na nilalahat mga UPLB students dahil sa open forum kay Duterte. Grabe makajudge mga tao.
UpsJuban,"Paps badass package. Sweets, treats and Duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #bewareCustoms https://t.co/hJnO3IH9Df"
lloydthelostboy,"So @rapplerdotcom is liable for wrongly editing the Duterte UPLB video, and yet they filed suit vs COMELEC to grant them more coverage?"
4everlikearose,This is their dirty strat to scare and mum anti Duterte people in soc media. #PiliPinas2016 #PiliPinas #Halalan2016  https://t.co/DuEBcU78ga
giorjeous_,@aileenlandayan Ulul kahit ikaw yon? Haha kapag nanalo si duterte mamimiss kita
justinfrancia,@hzlgil we don't need duterte and his stupid arbitrary rules
edvanrachemarie,@UAAPrltg lolzz!!as far as i know hindi bastos si Duterte nung kinakausap nya.. Ang issue dito yung araw nnb interview getz??
sunsetflowers_,"Yes, not all supporters are being bullies. But Duterte should take responsibility for behavior he is encouraging in one form or another."
jp_mesde,UPLB: Gusto lang nyang inisin c Mayor at murahin sya para mag trending at sasabihin na hindi kaya ni duterte mag handle nang simpleng sagot.
JhenSingson,"Hindi lang yon, pati yung way na mag salita siya kay Mayor Duterte hindi maganda. https://t.co/aTOhUc5Irn"
clydeangls,"may mga tao talagang suya suya pag dae tg rereplyan, arog ni duterte. MAYO BAGANG LOAD!"
4Duterte,"@RaiRaiWasHere @mitchybeetchy
dera reason y Duterte has fervent supporters
Dey love hm to bits, treat him as dad/lolo/tito/etc esp ppol (1)"
Watdahel_Marcel,": Not gonna lie, naiintriga ako sa PR team ni Duterte. Gusto kong i-observe. Malamang madalas silang maloka sa war room, lalo na ngayon."
candyshakemarie,"Nakakarindi na yang Stephen Villena issue na yan, stop the hate! Come on, wala ngang sinabing masama si Mayor Duterte sa bata tayo pa kaya?"
brickstair_,"Hahahaha dutertard in a nutshell :v sabihin pa sayo kaya ayaw siguro ayaw mo Kay duterte kasi criminal ka, fuck.... https://t.co/gvkMJtwzqk"
kennethikos,"lol duterte = trump

think about it"
DarrenNeilBabon,"So excited to meet duterte on 15th...

yey"
sunsetflowers_,"Duterte supporters justify his stance on criminality by crying ""what about the victim"". What about the guy you're all bullying now, eh?"
4everlikearose,"Yes, actually their dirty strat  to scare and deter soc media campaign against Duterte. #PiliPinas2016 #Halalan2016  https://t.co/tIjHpKPGnD"
alterjj,"2) Duterte himself has had several instances of being rude and disrespectful, but has not received any backlash from the same people who--"
shxngdelier,Me on fb: *yuck duterte supporter* *unfriend*
setfiretoDOREEN,omg may nagcomment na duterte supporter sa post ko. wait natatawa ako dami niyang time.
jesterinexile,plot twist: duterte's survey standings grow because of the prevalence of death threats to critics
iamwardee,@ajsostrong Binastos niya si duterte sa Q and A portion ng forum nila sa school. Hahaha.
bethoperanta,@akosimumble Gusto kasi ni duterte sya Lang Ang may rights na mambastos
httpsendrick,tanga hahaha hampasin ka ni duterte ng kalawakan tignan mo .-.
beajacob16,"pls read duterte supporters https://t.co/ibUxzHmLHK pero @rapplerdotcom, di kayo gagawa ng article about sa side ng up students noh?"
castrojade,kung mtrcb si duterte na-rated x na ang buong uplb
httpsendrick,duterte ftw!!!
gillanfrances,same with Duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/NcLwWaonZ5
hzlgil,@jekoyd di po. inaaway ko po mga duterte fans na makakabasa nito. hahaha. di ako natutuwa sakanya.
jaesoon,"@MarcoBulot kahit basic human decency lang. Duterte is the powerful. The kid is the vulnerable. Duterte can survive, the kid is scarred."
_ShinTorres,at parang gusto na niyang pauwiin si Duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+0085> https://t.co/pEcSyfELuu
Laurenzyme,"@puadanini either I'm fortunate or I choose my friends well haha

I think I'll get in trouble if I speak my mind abt Duterte on FB though"
hzlgil,"@justinfrancia i'm scared for us SOLID cause people aren't thinking their choices through. nadadala lang sila sa ""pangako"" ni duterte"
mautejada13,Wala kong naintindihan sa comment ni Koya sa post ko!! Huhuhu. Di ko naman inaway si Duterte ah anoba <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
JustineFerrer,"Some Duterte supporters: ""Du30 to get rid of criminals"" ""UPLB student rude""

But the same people: death threats &amp; cyberbullies UPLB student"
theearlpia,PLEASE READ https://t.co/rSF5BCbHee via @inquirerdotnet
RonPabuayon,"Well, I'm actually talking about that student who disrespect Duterte."
apriilbee,I have yet to read all these duterte posts. What is happening
michender04,@Kuya_duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
psychKeen,"@secretjakol nahihirapan kasi magtagalog si duterte, pero kapag sumagot nan bisaya yan naku supalpal yang student na yan!"
allenponsiii,@chelovekpop How is his question irrelevant? It was an ACADEMIC FORUM. He was wondering about that topic and Duterte didn't really answer it
CristofferJan,@sabelitaaaaaaaa wala ba nag tan aw rako atung video katung duterte ug estudyante hahaha
Laurenzyme,@Laurenzyme what I also have are bashers of even moderate Duterte supporters.. who hold them equally guilty as everyone else. Not nice
Bakewww,"If only I am already 18 to be able to vote this upcoming election, my vote to would be for Duterte, no doubt."
MSCBaluyot,"ubos na ubos na ako sa mga duterte apologists, this just another pub strat of their campaign, ginagamit nanaman tayo"
camillenicolesy,"Supporting Duterte ..ewan ko ano mangyayari , bahala na pero ipaglalaban ko to bukas <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #DU30 #DUit #Duterte2016 https://t.co/vOL7l6w9Lw"
november_brain,Mayor Rodrigo Duterte Interviewed by Al Jazeera for a Documentary https://t.co/7p89NUz4CU
jubeebs,"Duterte's ideology of violence, a page out of Trump's playbook. https://t.co/lVXvgtU0fs https://t.co/ie8qyaXYMU"
DomYoNodsSF,@wankitbaby Medyo duterte ako pero fuck! Ang tanga lang talaga ng logic nila hahaha
Spyberman,Kinda good to know that some Duterte supporters are against the spider bullying and are trying to understand the student.
danespikooot,Nabalaka akong barkada inig mudaog duterte na. HAHAHA SAMOKA
riezvalenzuela,"People be harassing this UP student for being rude

Duterte been rude his entire campaign yet yall still worship his murderin ass. Foh"
Saint_Noel,You guys are saying na wag igeneralize ang UP students and yet ginegeneralize niyo din ang mga Duterte followers.
kreasa_,pero guys duterte stayed calm in the situation himself so di ko talaga gets bakit big deal to sa supporters niya
andypendence,"Pulling my support from Duterte. I hope he doesn't win. With the kind of fantards he has, harassing and making death threats? TOO MUCH."
khrismasoliven,"Actually, for Duterte ako, pero wala akong hate sa UPLB. 
Malawak na pang-unawa na lang ma be."
sunsetflowers_,"So it's ok for you and Duterte to insult for no productive reason while it's not for that student to be frank to get a decent answer

ok"
direkCeCe,2 kinds of Duterte supporters: (1) those who truly want genuine change for the country and can understand his leadership; (2) Dutertards
MicoKagey,"Sometimes i wonder...what will happen when Trump supporters and Duterte supporters clash...

(I'm still keeping my eye on you Draghi!)"
DiiiiAr,I have to sleep but this Duterte-student stuff is triggering me.
pusepopper,Currently. the Duterte Campaign is promoting ignorance and rape culture.
Bakewww,Feeling genius yung studyanteng nagtanong kay Duterte during his visit in UP Los Ba�os.
michender04,@Kuya_duterte kunwari lng yan haha!
abrahamdsl,"Duterte to supporters: Be civil, intelligent, decent, compassionate https://t.co/gK8yINV7uj"
michender04,@Kuya_duterte  PAASA
iamkaethie,"kahit ilng beses ko tlga panoorin toh naiinis ako dun sa student.. 

parang ung kay Binay lng before.. https://t.co/Ic3pGI0Aju"
ajsostrong,Ano yung issue with Duterte and UPlB students? Enlighten me please. Hehehe. <ed><U+00A0><U+00BD><ed><U+00B8><U+0084>
pmjamilla,"So you're condemning a student for being ""rude"" but you don't condemn Duterte for being rude against the feminist movement? Ha. Hypocrites."
UAAPrltg,"Pag nanalo so duterte at di niya napatunayan yang mga pinagsasabi niyang yan, tignan natin tong mga supporters na to <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"
maria_ressa,PODCAST: #PHVoteDuterte campaign ﾑdominates social mediaﾒ via @rapplerdotcom https://t.co/dpzK2B6Oxb
KuyaBen10,"@hannahbarrantes hindi ba rude ung ginawa nya, nasagot pa s duterte i cuts nya at sabhian pa sagutin m n at umuwi kna. tama po  b yun?"
limuelsky23,Gusto kong mapanood yung sa uplb at kay duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
justinealeana,Makaingon ug bogo ning uban rag unsa sad ka bright abi kayg supportado kayng duterte mag sure ta ha.
shiellaandrea,@esssssooooon lol kainis kasi ang oa nung mga supporters ni duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+0092>
maria_ressa,"#PHVoteDuterte to supporters: Be civil, intelligent, decent, compassionate via @rapplerdotcom https://t.co/d7JmUIfLOE"
DoctorPepper_,"Philippine Logic: ""WTF America? Donald Trump for Pres?"" ""Wooooo! Go Duterte!"""
yepimthatcat,wish ko lang talaga manalo si Duterte
leleighhh_,""" Yan tayo e. Kapag si Duterte nagmura o nagpatama o nagmayabang sasabihin 'cool' at astig ang pagiging 'candid'... https://t.co/eKoColOSmV"
azotserpnoseh,Hindi naman kasi talaga nasagot ni Duterte yung tanong nung estudyante -_-
danespikooot,"My guy friends be like ""ipadaog lugar nmo si Duterte? Ipa limpyo nami nmo."" Hahahah atay"
jancarlonicolas,"donald trump supporters and duterte supporters. 

go figure."
hzlgil,"@justinfrancia realtalk, kung suportado sila sa platform ni duterte, then that's fine. pero to defend his personal choices and the way he-"
verntantuco,"Duterte to supporters: Be civil, intelligent, decent, compassionate https://t.co/DzVGaR9sBE"
AlconesGeorgia,"Kung nagkaroon din ng ""open forum"" with Mayor Duterte sa PUP, siguro magiging kapareho lang ng nangyari sa UPLB.... https://t.co/wpgmvFF3uw"
AlyK_Bovick,But why is Duterte drawing flak over this?
UAAPrltg,"@edvanrachemarie kung usapang gumalang lang, si duterte po hindi marunong gumalang, lalo na sa buhay at sa mga babae <U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+FE0F>"
morrellito,"And to end my rant about it, nope still not going to vote duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"
KuyaBen10,"@hannahbarrantes mam napanuod nyo nman ung video, respect m n lng bilang matanda sayo. panauhin nila s duterte sabhan b nman"
iamSassySeven,"Duterteﾒs son Sebastian says father wonﾒt be a dictator, just wants a better tomorrow for Filipinos https://t.co/H0twT1ojQQ"
MELkshakez,"""pano kung di ko alam sasagot ko sa multiple choice?""

duterte: b for bomba"
Duterte24x7,Duterte camp calls on supporters to exercise civility and decency | https://t.co/CyZE75ZtSD #PHVoteDuterte
johnkuanken,Stephen Villena doesn't deserve the kind of humiliation he is getting right now from all Duterte fantards. <ed><U+00A0><U+00BD><ed><U+00B8><U+0093>
leiron,@dinbirch Pag tapos ka na sa mga Duterte soundbites and ready ka na for intelligent discourse tweet mo ko :)
pinaymomspeaks,"Yes, former Mrs. Duterte also supports #PhVoteDuterte https://t.co/Wd03DwNrD3 https://t.co/JrMADbqpDO"
kimgotsitall,Sobrang lala nung ibang Duterte supporters. I kenat.
3stanJake,https://t.co/nb54ehxdCz... https://t.co/4PX61GR1wx
altheamarie21,"Rooting for... Ahm,... Miriam? Wait. Duterte?"
morrellito,"Duterte is a tough man, so he should have prepared for tough questions <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> siya naman nagproject nung image niya na yun"
jaesoon,"@MarcoBulot actually, they can hate on the kid for interrupting Duterte. But the memes? Invasion of privacy? Threats? Kingina tao ba sila"
kirstenrei_,Duterte for the win and allan cayetano yesyes
JoshJoffe,"Look: UPLB Student Stephen Villena Rude to Mayor Duterte Receives P50,000 from Mar Roxas? https://t.co/l5FUjoqb3M"
aminaeee,"so, akala ko yung dalawang students lang ang victim ng cyberbullying from Duterte's forum. HAY GURL NAKAKSTRESS"
hzlgil,"""ano naman kung walang class yung pagkasabi ni duterte! ang importante kayang ayusin bayan natin!"" so bale asan utak mo"
cineReyes,"Bastos daw yung taga UPLB, walang GMRC, pwes mga fans ni Duterte walang brain. Simples tanong, di masagot. Tapos mambbully sa social media"
RuffaGRama,Akala ko ba no-nonsense si Duterte?!!! E nung dinirecha sya nung UPLB Student e nagkahetot hetot ang diwa at dila nya!!! Bbsbwwhwhwhwhwhwhwh
jp_mesde,@keyfunctional punta ka davao ng malaman mo ginagawa ni Duterte duon!
lrnjmnz,"My cousin is no longer talking to me because I keep on commenting on her Duterte posts. Can't stop, won't stop."
petlove2,"Duterte to supporters: Be civil, intelligent, decent, compassionate https://t.co/ZaGj4ePRlL"
4Duterte,"@LizEnjambre
He is flawed, prolly in a way unacceptable 2u as coz of d links u gave, but...
https://t.co/i5M3hqYYtC
Thank you. <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>"
morningleaves,"'cause when push comes to shove
i will... kill your friends and family
to remind you of my love
da dada da da, da dadada

ﾗyour boy Duterte"
kenoiken,@Watdahel_Marcel Haha. Sarcastic wit. I'm a Duterte supporter but other followers just crossed the line. It's a case by case point basis <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>
