"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"50","We know that we are well educated people. <ed><U+00A0><U+00BD><ed><U+00B8><U+008F> #UPLB",FALSE,2,NA,2016-03-14 03:24:23,FALSE,NA,"709218592282161152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imjeffmondragon",0,FALSE,FALSE,NA,NA
"51","What a very intelligent manner. #UPLB  https://t.co/cCo1c1y3Ap",FALSE,0,NA,2016-03-14 03:20:13,FALSE,NA,"709217543060205568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imjeffmondragon",0,FALSE,FALSE,NA,NA
"52","My opinion about UPLB Student Stephen Villena vs Mayor Duterte @leahnavarro #Duterte #UPLB #StephenVillena https://t.co/0PbDcYQ8Ak",FALSE,1,NA,2016-03-14 03:20:03,FALSE,NA,"709217499167006720",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","itsmephats",0,FALSE,FALSE,NA,NA
"53","here we go again 
#uplb fight lang",FALSE,0,NA,2016-03-14 03:17:02,FALSE,NA,"709216741071556608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImNotKaren",0,FALSE,FALSE,NA,NA
"54","another supporter of Duterte, na kahit sinabihan n wag mang bash or magbully hindi sumusunod. #walangdidiplina #UPLB https://t.co/zqWd4U22xd",FALSE,0,NA,2016-03-14 03:16:59,FALSE,NA,"709216730875179008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","missjover",0,FALSE,FALSE,NA,NA
"55","It's nice to just lie-down in the middle of the field. #LosBaños #UPLB #UltimateFrisbee #park… https://t.co/JWEUxn7pkw",FALSE,1,NA,2016-03-14 03:10:22,FALSE,NA,"709215063337467904",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","staromanadaniel",0,FALSE,FALSE,NA,NA
"56","Monday terror. Hahaha
#UPLB #campusphotowalk #photowalk #CASA2 @ University of the Philippines… https://t.co/u8lkFbn1k6",FALSE,1,NA,2016-03-14 02:48:11,FALSE,NA,"709209481859698688",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","renzsucaldito",0,FALSE,FALSE,"121.23924373","14.16549601"
"57","#PHVoteRoxas #UPLB",FALSE,2,NA,2016-03-14 02:43:27,FALSE,NA,"709208291843289088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andreperezph",0,FALSE,FALSE,NA,NA
"58","Thank you Internet,for enabling us to be dicks more efficiently than ever. Death threats over that? We're taking butthurt to a new lvl #UPLB",FALSE,2,NA,2016-03-14 02:43:13,FALSE,NA,"709208231311073284",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaykaytiel",0,FALSE,FALSE,NA,NA
"59","""Kalaban ang kalaban. Kalaban ang kakampi, nakakapagod."" - Heneral Luna
#uplb",FALSE,5,NA,2016-03-14 02:42:02,FALSE,NA,"709207934786347008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","myleessss",1,FALSE,FALSE,NA,NA
